dbms,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,REFERENCED_TABLE_SCHEMA,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME
mysql,erpnext_database,tabPOS Opening Entry Detail,idx,10,int,,,,,
mysql,erpnext_database,tabPOS Opening Entry Detail,mode_of_payment,11,varchar,140,FOREIGN KEY,erpnext_database,tabMode of Payment,name
mysql,erpnext_database,tabPOS Opening Entry Detail,opening_amount,12,decimal,,,,,
mysql,erpnext_database,tabVolunteer,creation,2,datetime,,,,,
mysql,erpnext_database,tabVolunteer,modified,3,datetime,,,,,
mysql,erpnext_database,tabVolunteer,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabVolunteer,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabVolunteer,docstatus,6,int,,,,,
mysql,erpnext_database,tabVolunteer,parent,7,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,idx,10,int,,,,,
mysql,erpnext_database,tabVolunteer,_assign,11,text,65535,,,,
mysql,erpnext_database,tabVolunteer,image,12,text,65535,,,,
mysql,erpnext_database,tabVolunteer,volunteer_type,13,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,availability,14,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,availability_timeslot,15,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,note,16,longtext,4294967295,,,,
mysql,erpnext_database,tabVolunteer,volunteer_name,17,varchar,140,,,,
mysql,erpnext_database,tabVolunteer,_liked_by,18,text,65535,,,,
mysql,erpnext_database,tabVolunteer,_comments,19,text,65535,,,,
mysql,erpnext_database,tabVolunteer,_user_tags,20,text,65535,,,,
mysql,erpnext_database,tabWork Order Item,creation,2,datetime,,,,,
mysql,erpnext_database,tabWork Order Item,modified,3,datetime,,,,,
mysql,erpnext_database,tabWork Order Item,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabWork Order Item,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabWork Order Item,docstatus,6,int,,,,,
mysql,erpnext_database,tabWork Order Item,parent,7,varchar,140,,,,
mysql,erpnext_database,tabWork Order Item,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabWork Order Item,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabWork Order Item,idx,10,int,,,,,
mysql,erpnext_database,tabWork Order Item,description,11,text,65535,,,,
mysql,erpnext_database,tabWork Order Item,item_name,12,varchar,140,,,,
mysql,erpnext_database,tabWork Order Item,source_warehouse,13,varchar,140,FOREIGN KEY,erpnext_database,tabWarehouse,name
mysql,erpnext_database,tabWork Order Item,item_code,14,varchar,140,FOREIGN KEY,erpnext_database,tabItem,name
mysql,erpnext_database,tabWork Order Item,required_qty,15,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,transferred_qty,16,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,available_qty_at_source_warehouse,17,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,allow_alternative_item,18,int,,,,,
mysql,erpnext_database,tabWork Order Item,operation,19,varchar,140,FOREIGN KEY,erpnext_database,tabOperation,name
mysql,erpnext_database,tabWork Order Item,consumed_qty,20,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,include_item_in_manufacturing,21,int,,,,,
mysql,erpnext_database,tabWork Order Item,available_qty_at_wip_warehouse,22,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,rate,23,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,amount,24,decimal,,,,,
mysql,erpnext_database,tabWork Order Item,returned_qty,25,decimal,,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,creation,2,datetime,,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,modified,3,datetime,,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabDocument Naming Rule Condition,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabDocument Naming Rule Condition,docstatus,6,int,,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,parent,7,varchar,140,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,idx,10,int,,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,field,11,varchar,140,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,condition,12,varchar,140,,,,
mysql,erpnext_database,tabDocument Naming Rule Condition,value,13,varchar,140,,,,
mysql,erpnext_database,tabStudent Admission Program,creation,2,datetime,,,,,
mysql,erpnext_database,tabStudent Admission Program,modified,3,datetime,,,,,
mysql,erpnext_database,tabStudent Admission Program,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabStudent Admission Program,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabStudent Admission Program,docstatus,6,int,,,,,
mysql,erpnext_database,tabStudent Admission Program,parent,7,varchar,140,,,,
mysql,erpnext_database,tabStudent Admission Program,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabStudent Admission Program,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabBank Statement Settings,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabEmployee Group Table,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabView Log,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabOperation,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabFertilizer Content,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabAuto Repeat,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabStudent Admission Program,idx,10,int,,,,,
mysql,erpnext_database,tabStudent Admission Program,program,11,varchar,140,,,,
mysql,erpnext_database,tabStudent Admission Program,application_fee,12,decimal,,,,,
mysql,erpnext_database,tabStudent Admission Program,maximum_age,13,date,,,,,
mysql,erpnext_database,tabStudent Admission Program,minimum_age,14,date,,,,,
mysql,erpnext_database,tabStudent Admission Program,applicant_naming_series,15,varchar,140,,,,
mysql,erpnext_database,tabStudent Admission Program,min_age,16,int,,,,,
mysql,erpnext_database,tabStudent Admission Program,max_age,17,int,,,,,
mysql,erpnext_database,tabStudent Admission Program,description,18,text,65535,,,,
mysql,erpnext_database,tabBank Statement Settings,creation,2,datetime,,,,,
mysql,erpnext_database,tabBank Statement Settings,modified,3,datetime,,,,,
mysql,erpnext_database,tabBank Statement Settings,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabBank Statement Settings,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabBank Statement Settings,docstatus,6,int,,,,,
mysql,erpnext_database,tabBank Statement Settings,parent,7,varchar,140,,,,
mysql,erpnext_database,tabBank Statement Settings,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabBank Statement Settings,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabBank Statement Settings,idx,10,int,,,,,
mysql,erpnext_database,tabBank Statement Settings,date_format,11,varchar,140,,,,
mysql,erpnext_database,tabBank Statement Settings,_liked_by,12,text,65535,,,,
mysql,erpnext_database,tabBank Statement Settings,_comments,13,text,65535,,,,
mysql,erpnext_database,tabBank Statement Settings,_assign,14,text,65535,,,,
mysql,erpnext_database,tabBank Statement Settings,_user_tags,15,text,65535,,,,
mysql,erpnext_database,tabBank Statement Settings,bank,16,varchar,140,,,,
mysql,erpnext_database,tabBank Statement Settings,bank_account,17,varchar,140,,,,
mysql,erpnext_database,tabEmployee Group Table,creation,2,datetime,,,,,
mysql,erpnext_database,tabEmployee Group Table,modified,3,datetime,,,,,
mysql,erpnext_database,tabEmployee Group Table,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabEmployee Group Table,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabEmployee Group Table,docstatus,6,int,,,,,
mysql,erpnext_database,tabEmployee Group Table,parent,7,varchar,140,,,,
mysql,erpnext_database,tabEmployee Group Table,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabEmployee Group Table,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabEmployee Group Table,idx,10,int,,,,,
mysql,erpnext_database,tabEmployee Group Table,employee,11,varchar,140,FOREIGN KEY,erpnext_database,tabEmployee,name
mysql,erpnext_database,tabEmployee Group Table,employee_name,12,varchar,140,,,,
mysql,erpnext_database,tabEmployee Group Table,user_id,13,varchar,140,,,,
mysql,erpnext_database,tabView Log,creation,2,datetime,,,,,
mysql,erpnext_database,tabView Log,modified,3,datetime,,,,,
mysql,erpnext_database,tabView Log,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabView Log,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabView Log,docstatus,6,int,,,,,
mysql,erpnext_database,tabView Log,parent,7,varchar,140,,,,
mysql,erpnext_database,tabView Log,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabView Log,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabView Log,idx,10,int,,,,,
mysql,erpnext_database,tabView Log,reference_doctype,11,varchar,140,FOREIGN KEY,erpnext_database,tabDocType,name
mysql,erpnext_database,tabView Log,_liked_by,12,text,65535,,,,
mysql,erpnext_database,tabView Log,viewed_by,13,varchar,140,,,,
mysql,erpnext_database,tabView Log,_comments,14,text,65535,,,,
mysql,erpnext_database,tabView Log,_assign,15,text,65535,,,,
mysql,erpnext_database,tabView Log,reference_name,16,varchar,140,,,,
mysql,erpnext_database,tabView Log,_user_tags,17,text,65535,,,,
mysql,erpnext_database,tabOperation,creation,2,datetime,,,,,
mysql,erpnext_database,tabOperation,modified,3,datetime,,,,,
mysql,erpnext_database,tabOperation,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabOperation,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabOperation,docstatus,6,int,,,,,
mysql,erpnext_database,tabOperation,parent,7,varchar,140,,,,
mysql,erpnext_database,tabOperation,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabOperation,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabOperation,idx,10,int,,,,,
mysql,erpnext_database,tabOperation,workstation,11,varchar,140,FOREIGN KEY,erpnext_database,tabWorkstation,name
mysql,erpnext_database,tabOperation,_liked_by,12,text,65535,,,,
mysql,erpnext_database,tabOperation,description,13,text,65535,,,,
mysql,erpnext_database,tabOperation,_user_tags,14,text,65535,,,,
mysql,erpnext_database,tabOperation,_assign,15,text,65535,,,,
mysql,erpnext_database,tabOperation,_comments,16,text,65535,,,,
mysql,erpnext_database,tabOperation,is_corrective_operation,17,int,,,,,
mysql,erpnext_database,tabOperation,create_job_card_based_on_batch_size,18,int,,,,,
mysql,erpnext_database,tabOperation,quality_inspection_template,19,varchar,140,FOREIGN KEY,erpnext_database,tabQuality Inspection Template,name
mysql,erpnext_database,tabOperation,batch_size,20,int,,,,,
mysql,erpnext_database,tabOperation,total_operation_time,21,decimal,,,,,
mysql,erpnext_database,tabFertilizer Content,creation,2,datetime,,,,,
mysql,erpnext_database,tabFertilizer Content,modified,3,datetime,,,,,
mysql,erpnext_database,tabFertilizer Content,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabFertilizer Content,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabFertilizer Content,docstatus,6,int,,,,,
mysql,erpnext_database,tabFertilizer Content,parent,7,varchar,140,,,,
mysql,erpnext_database,tabFertilizer Content,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabFertilizer Content,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabFertilizer Content,idx,10,int,,,,,
mysql,erpnext_database,tabFertilizer Content,value,11,varchar,140,,,,
mysql,erpnext_database,tabFertilizer Content,title,12,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,creation,2,datetime,,,,,
mysql,erpnext_database,tabAuto Repeat,modified,3,datetime,,,,,
mysql,erpnext_database,tabAuto Repeat,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabAuto Repeat,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabAuto Repeat,docstatus,6,int,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabRoute History,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabSuccess Action,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabAsset Capitalization,name,1,varchar,140,PRIMARY KEY,,,
mysql,erpnext_database,tabAuto Repeat,parent,7,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,idx,10,int,,,,,
mysql,erpnext_database,tabAuto Repeat,naming_series,11,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,next_schedule_date,12,date,,,,,
mysql,erpnext_database,tabAuto Repeat,disabled,13,int,,,,,
mysql,erpnext_database,tabAuto Repeat,frequency,14,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,message,15,text,65535,,,,
mysql,erpnext_database,tabAuto Repeat,reference_document,16,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,subject,17,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,reference_doctype,18,varchar,140,FOREIGN KEY,erpnext_database,tabDocType,name
mysql,erpnext_database,tabAuto Repeat,recipients,19,text,65535,,,,
mysql,erpnext_database,tabAuto Repeat,reference_party_doctype,20,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,amended_from,21,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,submit_on_creation,22,int,,,,,
mysql,erpnext_database,tabAuto Repeat,start_date,23,date,,,,,
mysql,erpnext_database,tabAuto Repeat,status,24,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,_liked_by,25,text,65535,,,,
mysql,erpnext_database,tabAuto Repeat,template,26,varchar,140,FOREIGN KEY,erpnext_database,tabEmail Template,name
mysql,erpnext_database,tabAuto Repeat,end_date,27,date,,,,,
mysql,erpnext_database,tabAuto Repeat,reference_party,28,varchar,140,,,,
mysql,erpnext_database,tabAuto Repeat,_assign,29,text,65535,,,,
mysql,erpnext_database,tabAuto Repeat,_comments,30,text,65535,,,,
mysql,erpnext_database,tabAuto Repeat,_user_tags,31,text,65535,,,,
mysql,erpnext_database,tabAuto Repeat,notify_by_email,32,int,,,,,
mysql,erpnext_database,tabAuto Repeat,print_format,33,varchar,140,FOREIGN KEY,erpnext_database,tabPrint Format,name
mysql,erpnext_database,tabAuto Repeat,repeat_on_day,34,int,,,,,
mysql,erpnext_database,tabAuto Repeat,repeat_on_last_day,35,int,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,creation,2,datetime,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,modified,3,datetime,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabDaily Work Summary Group,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabDaily Work Summary Group,docstatus,6,int,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,parent,7,varchar,140,,,,
mysql,erpnext_database,tabDaily Work Summary Group,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabDaily Work Summary Group,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabDaily Work Summary Group,idx,10,int,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,_liked_by,11,text,65535,,,,
mysql,erpnext_database,tabDaily Work Summary Group,send_emails_at,12,varchar,140,,,,
mysql,erpnext_database,tabDaily Work Summary Group,_comments,13,text,65535,,,,
mysql,erpnext_database,tabDaily Work Summary Group,_assign,14,text,65535,,,,
mysql,erpnext_database,tabDaily Work Summary Group,enabled,15,int,,,,,
mysql,erpnext_database,tabDaily Work Summary Group,holiday_list,16,varchar,140,FOREIGN KEY,erpnext_database,tabHoliday List,name
mysql,erpnext_database,tabDaily Work Summary Group,message,17,longtext,4294967295,,,,
mysql,erpnext_database,tabDaily Work Summary Group,_user_tags,18,text,65535,,,,
mysql,erpnext_database,tabDaily Work Summary Group,subject,19,varchar,140,,,,
mysql,erpnext_database,tabRoute History,creation,2,datetime,,,,,
mysql,erpnext_database,tabRoute History,modified,3,datetime,,,,,
mysql,erpnext_database,tabRoute History,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabRoute History,owner,5,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabRoute History,docstatus,6,int,,,,,
mysql,erpnext_database,tabRoute History,parent,7,varchar,140,,,,
mysql,erpnext_database,tabRoute History,parentfield,8,varchar,140,,,,
mysql,erpnext_database,tabRoute History,parenttype,9,varchar,140,,,,
mysql,erpnext_database,tabRoute History,idx,10,int,,,,,
mysql,erpnext_database,tabRoute History,_liked_by,11,text,65535,,,,
mysql,erpnext_database,tabRoute History,_user_tags,12,text,65535,,,,
mysql,erpnext_database,tabRoute History,route,13,varchar,140,,,,
mysql,erpnext_database,tabRoute History,_assign,14,text,65535,,,,
mysql,erpnext_database,tabRoute History,user,15,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
mysql,erpnext_database,tabRoute History,_comments,16,text,65535,,,,
mysql,erpnext_database,tabSuccess Action,creation,2,datetime,,,,,
mysql,erpnext_database,tabSuccess Action,modified,3,datetime,,,,,
mysql,erpnext_database,tabSuccess Action,modified_by,4,varchar,140,FOREIGN KEY,erpnext_database,tabUser,name
